YDL147w|750.01||9799224
YDL148c|750|901.01.01|20153505
YDL148c|750.05|901.01.01.01|20153505
YDL148c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL149w|770||
YDL149w|770.01||10662773
YDL150w|725|902.01.01.03.02,902.01.09.02|11914276
YDL150w|750||
YDL150w|750|902.01.01.03.02,902.01.09.02|11914276
YDL150w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL152w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL153c|725|902.01.01.03.02,902.01.09.02|11914276
YDL153c|750||9611201
YDL153c|750|902.01.01.03.02,902.01.09.02|11914276
YDL153c|||9611201
YDL154w|750||
YDL154w|750|902.01.01.03.02,902.01.09.02|11914276
YDL155w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL155w|750|902.01.01.03.02,902.01.09.02|11914276
YDL155w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL156w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL156w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL157c|755|902.01.01.03.02,902.01.09.02|11914276
YDL157c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL157c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL159w|725|902.01.01.03.02,902.01.09.02|11914276
YDL159w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL160c|725|902.01.01.03.02,902.01.09.02|11914276
YDL160c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL160c|750||
YDL160c|750|902.01.01.03.02,902.01.09.02|11914276
YDL161w|730.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL164c|725|902.01.01.03.02,902.01.09.02|11914276
YDL164c|750||
YDL164c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL164c|750|902.01.01.03.02,902.01.09.02|11914276
YDL164c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL165w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL165w|750||
YDL166c|725|902.01.01.03.02,902.01.09.02|11914276
YDL166c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL166c|735|902.01.01.03.02,902.01.09.02|11914276
YDL166c|750|901.01.01.01|10692169
YDL166c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL167c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL167c|||
YDL168w|725|902.01.01.03.02,902.01.09.02|11914276
YDL168w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL168w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL170w|725|902.01.01.03.02,902.01.09.02|11914276
YDL170w|750||
YDL170w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL171c|725|902.01.01.03.02,902.01.09.02|11914276
YDL171c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL171c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL173w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL174c|755|902.01.01.03.02,902.01.09.02|11914276
YDL174c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL174c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL174c|755.05||9525904
YDL175c|725|902.01.01.03.02,902.01.09.02|11914276
YDL175c|750|901.01.01.01|10896665
YDL175c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL176w|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL177c|725|902.01.01.03.02,902.01.09.02|11914276
YDL178w|725|902.01.01.03.02,902.01.09.02|11914276
YDL178w|730||
YDL178w|730.01||
YDL178w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL178w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL178w|755.07|902.01.01.02.01.01|10509019
YDL180w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL181w|755|902.01.01.03.02,902.01.09.02|11914276
YDL181w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL181w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL181w|755.05||2138617
YDL182w|750||9099739
YDL182w|750|902.01.01.03.02,902.01.09.02|11914276
YDL182w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL182w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL183c|725|902.01.01.03.02,902.01.09.02|11914276
YDL184c|725||
YDL184c|725|902.01.01.03.02,902.01.09.02|11914276
YDL184c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL185w|725|902.01.01.03.02,902.01.09.02|11914276
YDL185w|770||
YDL185w|770.01||
YDL185w|770.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL185w1|770||
YDL185w1|770.01||
YDL188c|725|902.01.01.03.02,902.01.09.02|11914276
YDL188c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL188c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL189w|725|902.01.01.03.02,902.01.09.02|11914276
YDL189w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL189w|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL190c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL190c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL191w|725||
YDL191w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL191w|735|902.01.01.03.02,902.01.09.02|11914276
YDL191w|750.01|902.01.01.03.02,902.01.09.02|11914276
YDL192w|740||
YDL192w|740.01||
YDL192w|745.03||
YDL192w|745.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL192w|745.09|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL192w|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL193w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL194w|720||
YDL194w|725|902.01.01.03.02,902.01.09.02|11914276
YDL194w|735|902.01.01.03.02,902.01.09.02|11914276
YDL195w|725|902.01.01.03.02,902.01.09.02|11914276
YDL195w|745||
YDL195w|745.01||
YDL195w|745.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL197c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL197c|750.09|901.01.01.01,902.01.01.03.02,902.01.09.01|15282802
YDL198c|755|902.01.01.03.02,902.01.09.02|11914276
YDL198c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL198c|755.05|901.01.01.01,902.02.01.02|9178508,10930523
YDL198c|755.05|901.01.01.01,902.01.01.03.03,902.01.09.01|14629196
YDL199c|722||
YDL199c|755|902.01.01.03.02,902.01.09.02|11914276
YDL200c|750||
YDL200c|750|902.01.01.03.02,902.01.09.02|11914276
YDL201w|750|902.01.01.03.02,902.01.09.02|11914276
YDL201w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL202w|755|902.01.01|9151978
YDL202w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL202w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL202w|755.07||9162110
YDL203c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL203c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL204w|725|902.01.01.03.02,902.01.09.02|11914276
YDL204w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL205c|725||
YDL205c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL205c|725|902.01.01.03.02,902.01.09.02|11914276
YDL205c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL207w|725||
YDL207w|750||
YDL207w|750.02|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL207w|750.07|901.01.01|10684247
YDL207w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL208w|725|902.01.01.03.02,902.01.09.02|11914276
YDL208w|750|902.01.01.03.02,902.01.09.02|11914276
YDL208w|750.03||9843512
YDL208w|750.05||9843512
YDL208w|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL209c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL210w|720||
YDL211c|725|902.01.01.03.02,902.01.09.02|11914276
YDL211c|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL212w|722|901.01.01.01,902.01.01.03,902.01.01.04.02,902.01.09.01|12524434
YDL212w|735||
YDL212w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL212w|735.01||
YDL213c|725|902.01.01.03.02,902.01.09.02|11914276
YDL213c|750|902.01.01.03.02,902.01.09.02|11914276
YDL213c|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL214c|725|902.01.01.03.02,902.01.09.02|11914276
YDL215c|725||
YDL215c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL215c|725|902.01.01.03.02,902.01.09.02|11914276
YDL215c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL216c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL217c|755|902.01.01|9430585
YDL217c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL217c|755.05||9430585
YDL218w|725|902.01.01.03.02,902.01.09.02|11914276
YDL219w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL220c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL220c|750||
YDL220c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL220c|750.09||
YDL222c|725|902.01.01.03.02,902.01.09.02|11914276
YDL222c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL222c|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL223c|705.01|901.01.01.01|11923536
YDL223c|725|902.01.01.03.02,902.01.09.02|11914276
YDL223c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL224c|725|902.01.01.03.02,902.01.09.02|11914276
YDL224c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL224c|750|902.01.01.03.02,902.01.09.02|11914276
YDL225w|705.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL225w|715|902.01.01.03.02,902.01.09.02|11914276
YDL225w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL225w|730.07||9813092
YDL226c|725|902.01.01.03.02,902.01.09.02|11914276
YDL226c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL226c|750||
YDL227c|750||
YDL227c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL228c|725|902.01.01.03.02,902.01.09.02|11914276
YDL229w|725||
YDL229w|725|902.01.01.03.02,902.01.09.02|11914276
YDL229w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL230w|725||
YDL230w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL230w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL231c|750|902.01.01.03.02,902.01.09.02|11914276
YDL232w|735||9405463
YDL232w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL232w|735|902.01.01.03.02,902.01.09.02|11914276
YDL233w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL233w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL234c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL235c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL235c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL236w|725||
YDL236w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL236w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL238c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL238c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL240w|705.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL240w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL240w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDL240w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL241w|725|902.01.01.03.02,902.01.09.02|11914276
YDL241w|750|902.01.01.03.02,902.01.09.02|11914276
YDL244w|715|902.01.01.03.02,902.01.09.02|11914276
YDL245c|720||
YDL247w|720|901.01.01.01|12210897
YDL248w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDL248w|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR001c|725||
YDR001c|725|902.01.01.03.02,902.01.09.02|11914276
YDR001c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR002w|725||
YDR002w|725|902.01.01.03.02,902.01.09.02|11914276
YDR003w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR003w|750|902.01.01.03.02,902.01.09.02|11914276
YDR003w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR004w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR004w|750||
YDR004w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR005c|725|902.01.01.03.02,902.01.09.02|11914276
YDR005c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR005c|750|902.01.01.03.02,902.01.09.02|11914276
YDR005c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR006c|750||
YDR006c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR006c|750|902.01.01.03.02,902.01.09.02|11914276
YDR006c|750.05|902.01.01.03.02,902.01.09.02|11914276
YDR007w|725||
YDR007w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR007w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR008c|755|902.01.01.03.02,902.01.09.02|11914276
YDR009w|725|902.01.01.03.02,902.01.09.02|11914276
YDR009w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR009w|750|902.01.01.03.02,902.01.09.02|11914276
YDR011w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR011w|720||
YDR011w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR012w|725||
YDR012w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR012w|725|902.01.01.03.02,902.01.09.02|11914276
YDR013w|750.09|901.01.01.01|12730134
YDR014w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR016c|725|902.01.01.03.02,902.01.09.02|11914276
YDR016c|730.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR016c|750.11|902.01.01.03.02|11782438
YDR017c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR019c|755||
YDR019c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR019c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR019c|755|902.01.01.03.02,902.01.09.02|11914276
YDR020c|725|902.01.01.03.02,902.01.09.02|11914276
YDR020c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR020c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR021w|725|902.01.01.03.02,902.01.09.02|11914276
YDR021w|750|902.01.01.03.02,902.01.09.02|11914276
YDR021w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR021w|750.03||9372960
YDR021w|750.05||
YDR021w|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR022c|750|902.01.01.03.02,902.01.09.02|11914276
YDR022c|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR023w|725||
YDR023w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR023w|725|902.01.01.03.02,902.01.09.02|11914276
YDR024w|725|902.01.01.03.02,902.01.09.02|11914276
YDR024w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR024w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR024w|750.01|902.01.01.03.02,902.01.09.02|11914276
YDR025w|725||
YDR025w|725|902.01.01.03.02,902.01.09.02|11914276
YDR025w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR025w|750|902.01.01.03.02,902.01.09.02|11914276
YDR026c|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR027c|740||
YDR027c|740.01||20105219
YDR027c|745.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR027c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR027c|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR028c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR028c|750||
YDR031w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR031w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR032c|725|902.01.01.03.02,902.01.09.02|11914276
YDR032c|735|902.01.01.03.02,902.01.09.02|11914276
YDR032c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR032c|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR033w|705|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR033w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR033w|720||10675524
YDR033w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR034c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR034c|750||
YDR034c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR034w-b|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR035w|725||7926789
YDR035w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR035w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR035w|755||
YDR035w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR036c|715|902.01.01.03.02,902.01.09.02|11914276
YDR036c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR036c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR037w|725||
YDR037w|725|902.01.01.03.02,902.01.09.02|11914276
YDR038c|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR038c|725|902.01.01.03.02,902.01.09.02|11914276
YDR038c|735|902.01.01.03.02,902.01.09.02|11914276
YDR039c|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR039c|722||
YDR039c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR040c|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR040c|735||
YDR040c|735.01||
YDR041w|755|901.01.01.01|11278769
YDR041w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR041w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR043c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR043c|750|902.01.01.03.02,902.01.09.02|11914276
YDR043c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR044w|725||
YDR044w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR044w|725|902.01.01.03.02,902.01.09.02|11914276
YDR044w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR046c|720||
YDR046c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR046c|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR047w|725||
YDR047w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR047w|725|902.01.01.03.02,902.01.09.02|11914276
YDR047w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR048c|725|902.01.01.03.02,902.01.09.02|11914276
YDR049w|725|902.01.01.03.02,902.01.09.02|11914276
YDR049w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR049w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR050c|725||
YDR050c|725|902.01.01.03.02,902.01.09.02|11914276
YDR050c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR050c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR051c|725|902.01.01.03.02,902.01.09.02|11914276
YDR051c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR051c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR052c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR052c|750||
YDR052c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR054c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR054c|750||
YDR054c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR055w|720||9434352
YDR055w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR056c|725|902.01.01.03.02,902.01.09.02|11914276
YDR056c|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR057w|735|901.01.01.01,902.01.01.03.01|12077121
YDR059c|725||
YDR059c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR059c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR060w|750||
YDR060w|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR061w|725|902.01.01.03.02,902.01.09.02|11914276
YDR061w|750|902.01.01.03.02,902.01.09.02|11914276
YDR061w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR062w|722||8058731
YDR062w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR063w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR063w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR064w|725||
YDR065w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR066c|725|902.01.01.03.02,902.01.09.02|11914276
YDR066c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR067c|715|902.01.01.03.02,902.01.09.02|11914276
YDR067c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR068w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR068w|750||
YDR069c|735||
YDR069c|735.01||9799224
YDR069c|750||
YDR069c|750.01||9799224
YDR069c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR069c|765|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR069c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR070c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR070c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR071c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR072c|725|902.01.01.03.02,902.01.09.02|11914276
YDR072c|735|902.01.01.03.02,902.01.09.02|11914276
YDR072c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR073w|750||
YDR073w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR074w|725||7926789
YDR074w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR074w|725|902.01.01.03.02,902.01.09.02|11914276
YDR074w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR075w|725|902.01.01.03.02,902.01.09.02|11914276
YDR075w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR075w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR076w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR076w|750||
YDR076w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR077w|710||
YDR077w|715|902.01.01.03.02,902.01.09.02|11914276
YDR077w|720||9642191
YDR077w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR079c-a|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR079w|755||
YDR079w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR079w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR080w|770||9111041
YDR080w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR080w|770.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR081c|725||
YDR081c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR082w|750||
YDR082w|750.09||
YDR083w|750||20320038
YDR083w|750|902.01.01.03.02,902.01.09.02|11914276
YDR083w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR083w|750.05|901.01.01.01|20320038
YDR083w|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR084c|745.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR084c|745.09|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR084c|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR085c|705.03||9679143
YDR085c|730||9201710
YDR086c|735||
YDR086c|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR086c|735.01||
YDR087c|750|902.01.01.03.02,902.01.09.02|11914276
YDR087c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR087c|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR088c|725|902.01.01.03.02,902.01.09.02|11914276
YDR088c|750||
YDR088c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR088c|750|902.01.01.03.02,902.01.09.02|11914276
YDR089w|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR090c|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR090c|722|901.01.01.01,902.01.01.03,902.01.01.04.02,902.01.09.01|12524434
YDR091c|725|901.01.01.01,902.01.01.03.02,902.01.09.01|15277527
YDR091c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR091c|750|901.01.01.01,902.01.01.03.02,902.01.09.01|15277527
YDR092w|725|902.01.01.03.02,902.01.09.02|11914276
YDR092w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR092w|750|902.01.01.03.02,902.01.09.02|11914276
YDR093w|705|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR093w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR093w|720|901.01.01.01|12221123
YDR093w|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR096w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YDR096w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YDR097c|750||
YDR097c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
